path,opening_type,story_score,actor,observable,stake,opening
docs/security/zero-trust-architecture.md,definition/meta,1,1,0,0,"Why This Exists For twenty years, the standard security model was:   build a strong perimeter  firewall, VPN , and trust everything inside it. Once an attacker is inside — a phished laptop, a leaked VPN credential, a compromised third-party library —   there is nothing left to stop them.   Internal services accept requests from ""inside the network"" with little or no additional verification. This is why breaches like Target  2013, HVAC vendor credentials → full network access  and countless ""lateral movement"" incidents happen: the perimeter is strong, but the interior is soft. Zero Trust's premise:   never trust a request because of  where it came from   inside vs. outside the network . Verify every request, every time, based on  who is making it  and  what they're allowed to do  — the same principle you already use for external API auth, now applied to every service-to-service call too. The Core Shift: Identity Replaces Location Perimeter Model Failure mode  : an attacker who compromises  any  internal machine — a build server, a forgotten test box, a contractor's laptop — inherits implicit trust for every internal service, with no additional barrier. Zero Trust Model Network location is now irrelevant.   Being on the corporate VPN gets you nothing on its own; every service still demands proof of identity and a policy check, whether the caller is in the next rack or on the public internet. Building Block 1: Service Identity via mTLS Zero Trust requires every workload to have a   verifiable identity  , not just users. This is done with mutual TLS  mTLS  — both sides present a certificate, not just the server. Why short-lived certificates  hours, not years  matter  : if a cert is compromised, the blast radius is bounded by its lifetime, not by how long it takes someone to notice and manually revoke it. This mirrors the short-lived-JWT-plus-refresh-token pattern from  Authentication & Authorization Fundamentals  authentication-authorization.md jwt-signed-tokens-that-clients-carry  — same idea, applied to machine identity instead of user identity."
docs/system-design-exercises/ad-serving.md,scene/hook,3,1,1,1,"!!! example ""Hypothetical budget race"" A campaign has ₹1,000 left when thousands of auctions run concurrently. Stale budget checks can overspend; serializing every bid misses the latency budget. Decide what must be exact online and what can reconcile afterward. Difficulty:   Senior → Staff |   Time:   60 minutes Cover each section and work it yourself first. Before every ""Version N"" reveal there is a  ???  box — commit to an answer before you open it. The value of this exercise is not the diagram; it's predicting  why  the previous version breaks. 1. Problem Statement Design the system that decides which ad to show when a page or app requests one. A publisher's page loads, hits an ad slot, and fires an ad request. Within a hard latency budget, the system must: find every advertiser campaign eligible to fill that slot  targeting match , run an auction among them, confirm the winner still has budget remaining, and return a single winning ad — all before the page finishes rendering. The defining constraint is not ""rank well."" It's that   three things must all be true inside single-digit milliseconds  : the auction must consider many eligible bidders, the winner's budget must be checked and reserved, and a response must go out — because the ad slot is rendering  right now , on a page the user is actively loading. Miss the window and the slot renders blank or falls back to a lower-value house ad; publisher revenue and user experience both degrade in real time. Contrast this with a recommendation system: recommendations optimize  relevance  — which items best match a user's taste — typically inside a 100–200ms budget, and getting a suggestion 2% less relevant costs nothing measurable. Ad serving optimizes an  auction  under a hard budget constraint with real money changing hands on every decision, inside a latency budget 10–20x tighter. A recommendation service that's briefly stale serves a slightly worse list. An ad system that's briefly wrong either overspends an advertiser's money  a billing incident  or underspends it  a broken promise to a paying customer  — and it has roughly 5-10ms to get the decision right, not 100-200ms. 2. Clarifying Questions ??? question ""What questions should you ask?"" -   Auction format:   First-price  winner pays their bid  or second-price  winner pays one increment above the runner-up ? -   Budget shape:   Daily cap only, or lifetime cap, or both? Can the advertiser set a pacing preference  spend evenly vs. spend fast ?"
docs/system-design-exercises/api-gateway.md,mixed,2,1,1,0,"Difficulty:   Senior |   Time:   60–75 minutes Cover the solution sections   and work through each step yourself first. This exercise assumes you've already designed a  Load Balancer  load-balancer.md  and a  Rate Limiter  rate-limiter.md  — the gateway composes both, plus routing, auth, and circuit breaking, into one edge tier. 1. Problem Statement Design an API gateway that sits in front of a set of backend microservices  orders, users, inventory, payments — pick your own decomposition . External clients  web, mobile, partners  talk only to the gateway; it authenticates the caller, routes to the correct backend service, enforces per-client rate limits, protects the fleet from unhealthy backends, and optionally aggregates multiple backend calls into one response for mobile clients. The gateway is now on the critical path of  every  request — treat its own availability as a first-class requirement, not an afterthought. 2. Clarifying Questions Practice asking these before designing: ??? question ""What questions should you ask?"" -   Client types:   Public third-party API, first-party mobile/web, or both? Different auth and rate-limit needs. -   Routing basis:   Path-based   /orders/   → order-service , host-based   orders.api.com  , or both? -   Auth model:   Who issues tokens? Does the gateway validate them, or forward to an auth service per request? -   Aggregation:   Do any endpoints need to fan out to multiple backends and merge responses  BFF pattern ? -   Protocol translation:   Does the gateway need to speak REST externally and gRPC internally?"
docs/system-design-exercises/architectural-subtraction.md,mixed,2,1,1,0,"Difficulty:   Senior / Staff |   Time:   30–45 minutes !!! note ""This exercise runs backwards"" Every other exercise in this section starts from nothing and earns each box. This one starts from a fully-built, plausible-looking architecture and asks you to defend deleting most of it. Both skills are senior-level — this one is rarer, and interviewers notice its absence: a candidate who only ever adds boxes hasn't shown they know what a box costs. 1. The Requirements - 5,000 daily active users - 20 requests/sec at peak - 200 GB total storage, growing slowly - Single region - 99.9% availability target  ≈ 8.7 hours of downtime/year is acceptable Hold these numbers in your head. Every component you evaluate below gets checked against them, not against what a large-scale system would need. 2. The Proposed Design This is what a candidate — or a real team, padding a design to look impressive — proposed for the requirements above:"
docs/system-design-exercises/assessment.md,scene/hook,3,1,1,1,"Use this rubric after you work an exercise with the solution covered. It is also how a reviewer should score a mock. !!! danger ""Do not require matching a reference architecture"" A candidate who draws “our” diagram from memory and cannot defend it   fails  . A candidate who draws a smaller system, names the bottleneck that would force the next box, and defends the trade-off   passes  . The pages in this folder are one viable evolution, not the answer key. Flagship exercises with a harder five-level self-check  Explain → Predict → Diagnose → Design → Defend :  URL shortener  url-shortener.md ,  Rate limiter  rate-limiter.md ,  Payment processing  payment-processing.md ,  WhatsApp  whatsapp.md . Apply the same five questions anywhere. Worked examples of the  voice  this rubric is listening for:  Reasoning transcripts  ../foundations/reasoning-transcripts.md . Rubric Score each row   0 / 1 / 2  . Total /16. Passing mock:   11+   with no zero on bottleneck, failure modes, or tradeoff defense. | Score | Meaning | |------:|---------| | 0 | Skipped, generic, or wrong in a way that would ship an outage | | 1 | Present but shallow  lists tools, does not connect to  this  workload  | | 2 | Specific to the requirements, with a number or a named failure |"
docs/system-design-exercises/autocomplete.md,mixed,2,1,1,0,"Difficulty:   Senior |   Time:   60–75 minutes Cover the solution sections   and work through each step yourself first. Use ""Hint"" tabs if stuck. Practice explaining out loud — the way you communicate matters as much as the solution. 1. Problem Statement Design a search-box autocomplete  typeahead  service like Google Search suggestions. As a user types into a search box, the service returns the top-K most likely completions of what they're typing, updated on every keystroke, fast enough to feel instantaneous. 2. Clarifying Questions Practice asking these before designing: ??? question ""What questions should you ask?"" -   Scale:   How many distinct queries does the system see historically? How many keystrokes/second at peak? -   Latency:   What's the target — this is a per-keystroke UX feature, so how tight is ""fast""? -   Freshness:   Do suggestions need to reflect trending queries within minutes, or is daily/hourly refresh acceptable? -   Personalization:   Are suggestions global  same for everyone  or personalized per user  search history, location ? -   Ranking signal:   Is it pure frequency, or do we weight by recency, click-through, or business rules  e.g., boosting certain results ?"
docs/system-design-exercises/capstone-scaling-journey.md,definition/meta,1,0,0,1,"Difficulty:   Staff |   Time:   2–3 hours  or one stage per sitting !!! note ""This is the academy's exit exam"" Every other exercise here designs one system at one scale. This one is the doctrine of the whole academy compressed into a single walkthrough:   start simple, estimate load, predict the bottleneck, observe failure, choose the minimal mechanism, name the new failure modes it introduces, measure the operational cost, and defend what you didn't add.   If you can do this five times in a row without reaching for a component you can't justify, you're ready for a Staff-level design interview. The Product A blogging platform. Users write posts, other users read and comment on them. Deliberately boring — the point is not the product, it's the discipline of only adding what the numbers force. Fixed at every stage:   posts are text + images, comments are threaded one level deep, users follow authors and get a feed of new posts from who they follow. Definition of Done, Per Stage Repeat this loop at every stage before moving to the next: A stage is not ""done"" when the diagram looks impressive. It's done when you can say, out loud, which single number forced each box you added — and which boxes from the  next  stage you are deliberately not adding yet. Stage 1 — 1,000 Users Estimate: 1,000 users, generously 10% DAU writing/reading daily → 100 DAU. At 2 posts read per session and a handful of sessions/day, this is comfortably under   1 request/sec   even at a generous peak multiplier. Storage: 1,000 users × maybe 20 posts × 2 KB each ≈ 40 MB. This is not a systems problem yet."
docs/system-design-exercises/collaborative-editor.md,mixed,2,1,1,0,"!!! example ""Hypothetical concurrent edit"" Two editors insert text at the same position while one is briefly offline. Each local document looks correct, yet applying operations in arrival order produces different results. The design must converge without making typing wait for a round trip. Difficulty:   Senior → Staff |   Time:   60–75 minutes Cover each section and work it yourself first. Before every ""Version N"" reveal there is a  ???  box — commit to an answer before you open it. This exercise leans hard on  CRDTs  ../architecture-patterns/crdts.md  — read that page's RGA section before Version 2 if you haven't already; this page will not re-derive the algorithm, only decide where it lives in the architecture. 1. Problem Statement Design a collaborative document editor like Google Docs: multiple users open the same document and type simultaneously, each seeing the others' keystrokes appear in near-real time, with visible cursors showing where everyone else is working. Every other exercise on this site is either   request/response    rate limiter, pastebin  or   eventual convergence of independent writes made at different times    a CRDT counter that syncs on reconnect . This is neither. Two users can be typing in the  same paragraph, at the same moment , and both edits must land, in an order every client agrees on, within about 100ms of being typed — with no central server holding a lock and no user ever seeing their keystroke silently vanish because someone else typed first. The problem is not ""the data eventually agrees."" It's ""the data is being mutated by multiple writers  right now , live, in front of both users' eyes, and it still has to converge."" Do not reach for ""just use a database with row locking."" A lock held for the duration of a keystroke destroys the product — nobody will type through 100ms locks contested by a stranger. 2. Clarifying Questions ??? question ""What questions should you ask?"" -   Granularity:   Character-level operations, or line/block-level  like Notion's block model ? Assume character-level plain text first; rich text/formatting is a follow-up. -   Concurrency scale:   How many simultaneous editors on one document — 2, 20, or 500  a doc shared to a whole company ?"
docs/system-design-exercises/deployment-orchestration.md,mixed,2,1,1,0,"!!! example ""Hypothetical bad rollout"" A release passes health checks at 5% traffic and doubles checkout errors at 25%. Continuing is unsafe; rolling back a database migration may be worse. Design gates, evidence, pause, and rollback boundaries before the happy path. Difficulty:   Senior → Staff |   Time:   45–60 minutes Cover each section and work it yourself first. Before every ""Version N"" reveal there is a  ???  box — commit to an answer before you open it. This exercise assumes you already know  what  rollout strategies exist; the value here is building the  system  that executes one safely, unattended, across thousands of hosts. 1. Problem Statement CI/CD  ../cloud/cicd.md  and  Deployment Strategies  ../cloud/deployment-strategies.md  already cover  what  a rollout strategy is and  why  you'd pick canary over blue-green over rolling. Do not re-derive that here — link to it. This exercise is different: given that you've decided ""canary, then widen,""   who or what actually executes that decision across 10,000 hosts, minute by minute, without a human staring at a dashboard? That ""who"" is the deployment orchestrator: a system that takes an artifact and a target fleet, sequences the rollout into batches, watches real health signals after each batch, and  automatically  decides whether to proceed, pause, or roll back — fast enough that a bad deploy touches a small fraction of the fleet, not all of it, before anyone notices from an alert. Design that system. Not the strategy. The engine that runs the strategy. 2. Clarifying Questions ??? question ""What questions should you ask?"" -   Fleet shape:   VMs, containers on Kubernetes, or both? Bare-metal edge nodes with slow provisioning? -   Unit of rollout:   Per-host, per-pod, per-region, per-cell? Does the orchestrator understand service topology or just a flat host list?"
docs/system-design-exercises/distributed-cache.md,definition/meta,1,0,1,0,"Difficulty:   Foundation / Senior |   Time:   60–75 minutes Cover the solution sections   and work through each step yourself first. Use ""Hint"" tabs if stuck. Practice explaining out loud — the way you communicate matters as much as the solution. 1. Problem Statement Design a distributed, in-memory cache system — the kind of thing a company builds  or buys, as Redis/Memcached  to sit in front of a slower primary data store. Clients  GET ,  SET , and  DELETE  keys; the cache is horizontally scaled across many nodes and survives individual node failures without becoming globally unavailable. 2. Clarifying Questions Practice asking these before designing: ??? question ""What questions should you ask?"" -   Consistency:   Is stale data acceptable for a short window, or must reads always see the latest write? -   Data size:   What's the typical value size? KB-scale  session data  or MB-scale  rendered pages ? -   Access pattern:   Read-heavy, write-heavy, or mixed? Uniform key access or skewed  hot keys ? -   TTL:   Do all keys expire, or is this closer to a durable store with caching semantics? -   Durability:   Is data loss on a node failure acceptable  it's ""just a cache,"" source of truth is elsewhere  or does the cache itself need to survive restarts?"
docs/system-design-exercises/distributed-job-scheduler.md,scene/hook,3,1,1,1,"!!! example ""Hypothetical duplicate run"" A worker finishes payroll but loses its lease before acknowledging completion. Another worker receives the same job. The scheduler must recover work without pretending it can make arbitrary side effects exactly once. Difficulty:   Senior → Staff |   Time:   60–75 minutes Cover each section and work it yourself first. This design leans hard on  Distributed Fundamentals  ../distributed-systems/fundamentals.md   leases, leader election  and  Raft  ../distributed-systems/raft.md   consensus mechanics  — read those first if the terms are unfamiliar. The value here isn't the diagram; it's predicting exactly where ""the job runs once"" stops being true. 1. Problem Statement Build a scheduler like cron, but distributed: users register recurring jobs   0         , ""every hour""  and one-off jobs  ""run at 2026-08-20T03:00Z"" , a fleet of workers executes them, and the system must give a   specific correctness guarantee  : each scheduled firing runs   exactly once   — not zero times because a coordinator died at the wrong instant, and not twice because two schedulers both believed they owned that trigger. Three sub-problems, not one: 1.   Trigger correctness.   A single process with an in-memory timer is trivially correct until it crashes — then every job whose fire time passed during the outage is  silently gone , not late. That's worse than a slow response; nothing indicates the job should have run at all. 2.   Execution correctness.   A worker can crash mid-job. Does the job retry? On what basis do you decide a retry is safe — does retry risk running the job's side effects twice  charging a customer twice, sending a duplicate email ? 3.   Dependency correctness.   Real workloads aren't independent cron lines — they're DAGs  Airflow's shape :  extract → transform → load , where  transform  must not start until  extract  succeeds, and must not run at all if  extract  failed and there's no meaningful data to transform. Do not reach for ""just use a cron library and a queue."" First decide where the durable record of ""what should have fired"" lives, because that record — not the timer — is what makes exactly-once possible at all. 2. Clarifying Questions"
docs/system-design-exercises/distributed-kv-store.md,scene/hook,3,1,1,1,"Difficulty:   Staff |   Time:   75–90 minutes Cover the solution sections   and work through each step yourself first. Use ""Hint"" tabs if stuck. Practice explaining out loud — the way you communicate matters as much as the solution. 1. Problem Statement Design a distributed key-value store in the style of the   Dynamo paper   or   Cassandra's storage core   — leaderless, quorum-replicated, always-writable. This is   not   Amazon DynamoDB the product: DynamoDB uses a   per-partition leader  , not Cassandra-style leaderless quorums. Clients  PUT ,  GET , and  DELETE  keys; the store partitions data across many nodes, replicates it for durability and availability, and must keep accepting writes even during network partitions. !!! note ""How this differs from Distributed Cache"" This exercise is conceptually adjacent to  Distributed Cache  distributed-cache.md  — both partition data across nodes and both use consistent hashing — but the NFRs are almost inverted. A cache is disposable  durability best-effort, source of truth lives elsewhere, eviction is a feature ; this store   is   the source of truth: data must never be silently lost, there is no upstream database to fall back to on a miss, and there's no eviction policy at all — data lives until explicitly deleted. That single difference cascades into nearly every design decision below: replication exists here for   correctness and durability  , not just to absorb read/write throughput. 2. Clarifying Questions Practice asking these before designing: ??? question ""What questions should you ask?"" -   Consistency:   Does every client need strong consistency, or is tunable per-request consistency acceptable  some reads can be fast+stale, others must be fresh ? -   Availability vs. consistency under partition:   If the network splits, should the store keep accepting writes on both sides  AP , or refuse writes on the minority side  CP ? -   Data model:   Pure key-value, or do we need range queries, secondary indexes, structured values?"
docs/system-design-exercises/distributed-message-queue.md,scene/hook,3,1,1,1,"!!! example ""Hypothetical broker failure"" A broker dies after acknowledging an order event but before followers confirm it. Producers cannot safely guess whether to retry, and consumers must resume without losing their place. Define durability, ordering scope, and acknowledgement semantics before partitions. Difficulty:   Senior → Staff |   Time:   60–75 minutes Cover each section and work it yourself first. The  Kafka Deep Dive  ../messaging/kafka.md  and  Kafka Internals & Pulsar Comparison  ../messaging/kafka-internals-pulsar-comparison.md  pages own the mechanics of ISR, rebalancing, and offset tracking — link to them for depth rather than re-deriving. This page is the  system design : requirements, capacity, version-by-version evolution, and failure trade-offs. 1. Problem Statement Design a distributed message queue like Kafka: producers write messages to named topics, topics are split into partitions for parallelism, and consumer groups read those partitions with tracked offsets. Every other exercise on this site designs a system that  uses  infrastructure — a cache, a database, an object store — to serve its own users. This one is different:   the system itself is the durability and ordering guarantee that other systems depend on.   The  notification system  notification-system.md  and  web crawler  web-crawler.md  exercises both assume a queue like this sits underneath them — they are consumers of durable, ordered delivery, not builders of it. If this design silently drops a message, every system built on top of it inherits that bug without knowing it. If this design reorders messages within a partition, any consumer relying on per-key ordering  e.g. ""process a user's events in the order they happened""  is wrong in a way that's nearly impossible to detect downstream. That asymmetry — the queue's correctness bugs are invisible until a consumer's business logic breaks weeks later — is what should drive every version below. Do not start with partitioning. Start with: what does ""the message is safe"" mean, and when are you allowed to say so to the producer? 2. Clarifying Questions ??? question ""What questions should you ask?"" -   Ordering scope:   Global order, or is per-key order  e.g. per user, per order id  sufficient? -   Durability bar:   Can we ever lose an acknowledged message? Under what failure  disk, single broker, whole rack ?"
docs/system-design-exercises/ecommerce-platform.md,scene/hook,3,1,1,1,"!!! example ""Hypothetical flash sale"" One item has 100 units and 50,000 buyers click purchase in a minute. A cached stock count makes checkout fast but can oversell; a global lock preserves stock and destroys throughput. Decide where inventory becomes a reservation. Difficulty:   Senior/Staff |   Time:   60–90 minutes Cover each section and work it yourself first. Before every ""Version N"" reveal there is a  ???  box — commit to an answer before you open it. Payment gateway integration, idempotency keys, and exactly-once charging are   not   re-derived here — see  Payment Processing  payment-processing.md  for that and cross-reference it during checkout. 1. Problem Statement Design an e-commerce platform: users browse a product catalog, search, add items to a cart, check out, pay, and track their order to delivery. Think Amazon at small scale. Most of this system is a read-heavy browse/search problem — similar in shape to other catalog- and feed-style exercises already on this site: index the catalog, cache aggressively, serve from replicas, done.   That is not the hard part, and treating it as the centerpiece is a mid-level answer. The hard part is one narrow, sharp problem:   inventory correctness under concurrent purchase contention.   A product has 1 unit left. Fifty people click ""Buy Now"" in the same second  a flash sale, a restock announcement, a doorbuster . Exactly one purchase must succeed. The other 49 must fail  before  a card is charged, not after. And the inverse failure mode is just as real: 200 people add that last unit to a cart and never check out — if you naively reserve stock on ""add to cart,"" the item is now permanently unsellable even though nobody bought it. This is the same  shape  of problem as the  rate limiter  rate-limiter.md  — a shared mutable integer under concurrent writes — but the correctness bar is inverted. A rate limiter can admit 3% too many requests under a race and nobody notices. Inventory cannot oversell by even one unit without a real customer getting a cancellation email, a refund, and a reason to never order from you again. Approximate is not an option here. Payment capture, idempotency keys, retry-safe charging, and PSP webhook handling are a solved problem on this site — see  Payment Processing  payment-processing.md . This exercise assumes that system exists behind a  POST /payments  call and focuses on the part payment-processing.md doesn't cover: what has to be true about  inventory  before you're allowed to call it. 2. Clarifying Questions ??? question ""What questions should you ask?"""
docs/system-design-exercises/file-storage-sync.md,scene/hook,3,1,1,1,"!!! example ""Hypothetical offline edit"" A laptop edits a file offline while a phone renames it and another user deletes the shared folder. When all three reconnect, “latest timestamp wins” can discard valid work. Define identity, versioning, chunk transfer, and conflict behavior first. Difficulty:   Senior |   Time:   60–75 minutes Cover each section and work it yourself first. Before every ""Version N"" reveal there is a  ???  box — commit to an answer before you open it. This exercise shares its metadata/blob split with  Pastebin  pastebin.md ; don't re-derive that part. Spend your time on what's actually new:   sync across devices that go offline  . 1. Problem Statement Design a service like Google Drive or Dropbox: a user has files organized in folders, edits them from multiple devices  laptop, phone, a synced desktop folder , and expects every device to converge on the same state — automatically, without re-uploading gigabytes for a one-line edit. What's identical to  Pastebin  pastebin.md :   the metadata/blob split  small, hot, indexed rows in a fast store; large bytes in object storage  and the reasoning for why you don't stuff megabyte files into database rows. If you're re-deriving that split from scratch here, you're wasting interview time — cite it and move on. What's actually new — and the reason this is a harder exercise than Pastebin: 1.   Efficient sync, not just storage.   A paste is written once and read many times. A file is  edited  — a user changes one paragraph in a 2 GB video project file, or one line in a config file. Re-uploading the whole object on every edit is the naive answer, and it is the thing that must break first in this interview. The real problem is   detecting and transferring only the changed bytes    chunking + delta sync . 2.   Multi-device convergence under intermittent connectivity.   Devices go offline  laptop closed, phone in airplane mode  and reconnect later. Each device must catch up efficiently — not re-scan the whole account — and the system must decide what ""catching up"" means when the account changed while the device was gone. 3.   Conflict resolution.   Two devices can edit the  same file  while both are offline from each other. There is no way to prevent this; the design question is what happens when both reconnect and both have a legitimate, divergent version of the same file. Silent data loss  ""last write wins"" ate someone's afternoon of work  is the failure mode interviewers are listening for you to name. Do not open with chunking. Start from the same ""does the naive thing actually break, and at what scale"" discipline as the other exercises — Version 1 will be whole-file upload/download with polling, and you'll be asked to find where it hurts before adding machinery."
docs/system-design-exercises/food-delivery.md,scene/hook,3,1,1,1,"!!! example ""Hypothetical dinner rush"" The restaurant says 15 minutes, the courier arrives in five, and the customer watches an ETA drift upward. Three parties update one order on different clocks. Design the state machine and dispatch loop before optimizing map queries. Difficulty:   Senior → Staff |   Time:   60–75 minutes Cover each section and work it yourself first. Before every ""Version N"" reveal there is a  ???  box — commit to an answer before you open it. This exercise reuses two designs you should already know: courier-to-order matching is  ride-hailing.md  ride-hailing.md 's driver-matching problem with a extra gate in front of it, and money movement follows  payment-processing.md  payment-processing.md 's idempotency/outbox machinery. Do not re-derive either — cite them and spend your time on what's actually new here. 1. Problem Statement Design a food delivery platform: a customer browses a restaurant's menu, places an order, the restaurant accepts and prepares it, a courier is matched and picks it up, and the customer tracks it to their door. Money moves from customer to platform to restaurant and courier. ride-hailing.md  ride-hailing.md  is a   two-party   real-time matching problem: rider and driver, matched once, tracked until drop-off.  payment-processing.md  payment-processing.md  is a   single financial actor  : charge a card, handle PSP failure, never double-charge. This exercise is neither alone — it's a   three-party state machine    customer, restaurant, courier  where all three must agree before the order can proceed, and a failure by  any one  of them mid-flight must be unwound without losing the order or double-charging the customer. The genuinely new problem: courier matching from ride-hailing.md assumed a driver was matchable the instant a rider requested. Here, matching is gated on something ride-hailing never had —   the restaurant's prep-time estimate  , which is uncertain, self-reported, and changes with how busy the kitchen is right now. Assign a courier too early and they idle at the counter, or worse, arrive before the food exists. Assign too late and the food sits out cooling — a stale order isn't just late, it's ruined. Get this timing wrong in either direction and you've either wasted a courier's trip or handed a customer cold food; both cost you the account. 2. Clarifying Questions ??? question ""What questions should you ask?"" -   Acceptance model:   Must the restaurant explicitly accept every order, or is it auto-accepted with an opt-out reject window? -   Prep-time source:   Restaurant-entered per order, a fixed per-restaurant default, or a model that learns from historical prep times?"
docs/system-design-exercises/hotel-flight-booking.md,scene/hook,3,1,1,1,"!!! example ""Hypothetical stale inventory"" Search shows the last room, but the supplier sells it before checkout returns. The aggregator cannot lock every external inventory system. Separate quoted availability from confirmed booking and make compensation explicit. Difficulty:   Senior → Staff |   Time:   60–75 minutes Cover each section and work it yourself first. Before every ""Version N"" reveal there is a  ???  box — commit to an answer before you open it. This exercise looks like a seat-inventory problem; it is actually two harder problems wearing that costume — read Section 1 before you draw a single box. 1. Problem Statement Design a booking aggregator like Expedia or Booking.com: a user searches ""hotels in Austin, June 5–9"" or ""flights SFO→JFK, June 5"", sees ranked results with prices, picks one, and books it. Payment is collected, a confirmation is issued, and the room/seat is no longer offered to other searchers. Two things make this a different exercise from every other inventory system on this site, and both need to be named out loud before you design anything: a  The inventory unit is a date range, not a point-in-time count.   A concert-ticket system asks ""is seat 14C available, yes or no"" — one boolean per seat. Here the question is ""is room 204 available for check-in June 5 through check-out June 9"" — a request to book June 6–7 must be checked against  every existing reservation whose range overlaps  those two nights, not against a single counter. A flight leg is a coarser version of the same problem  one flight, one date, but seat  classes  with counts that must not oversell  — but multi-night hotel stays are the sharper case and the one this exercise centers on. b  You do not own the inventory.   In the agency/aggregator model, the hotel chain or airline is the system of record for their own rooms and seats. You hold a  cached, possibly stale  copy of their availability and price, refreshed on your own schedule, not theirs. Between the moment your search result renders and the moment the user clicks ""book,"" the supplier's real inventory can change out from under you — someone booked directly on the hotel's own site, or another OTA sold the last room first. You did not cause that race, but your system has to detect and handle it gracefully every single time, because at meaningful scale it happens constantly, not as an edge case. Everything from the data model to the saga in Version 3 is a consequence of these two facts. 2. Clarifying Questions ??? question ""What questions should you ask?"""
docs/system-design-exercises/index.md,definition/meta,1,0,0,1,"Work each exercise with the solution covered. V1 is always the simplest useful system. A component that does not kill a named bottleneck does not belong. Score a mock with the  assessment rubric  assessment.md  — do   not   require matching a reference architecture. Short worked examples of the reasoning loop:  Reasoning transcripts  ../foundations/reasoning-transcripts.md . !!! tip ""Going past the checklist"" Every exercise ends with a Self-Assessment checklist — good for confirming you covered the material. A few flagship exercises   URL shortener  url-shortener.md ,  Rate limiter  rate-limiter.md ,  Payment processing  payment-processing.md ,  WhatsApp  whatsapp.md   also carry a   Five-Level Self-Assessment    Explain → Predict → Diagnose → Design → Defend  — a harder bar than ""did I cover it,"" testing whether you can reason about the design under a new scenario, not just recall it. Apply the same five questions to any other exercise here once you've worked through it: state the core mechanism in one sentence, predict what breaks under a named change in load, diagnose a symptom back to its likely cause, extend the design to a new requirement, and defend your choice against the next-most-obvious alternative. First release | Exercise | Level | Status | |----------|-------|--------| |  Architectural subtraction  architectural-subtraction.md  | Senior / Staff | Complete | |  URL shortener  url-shortener.md  | Foundation | Complete | |  Rate limiter  rate-limiter.md  | Foundation / Senior | Complete | |  Payment processing  payment-processing.md  | Senior / Staff | Complete | |  WhatsApp / messaging  whatsapp.md  | Senior / Staff | Complete |"
docs/system-design-exercises/instagram.md,mixed,2,1,1,0,"!!! example ""Hypothetical launch"" A celebrity posts once and 30 million followers refresh together. Fan-out-on-write makes publishing explode; fan-out-on-read makes every feed request expensive. Decide where this account stops following the normal path. Difficulty:   Senior/Staff |   Time:   60–75 minutes Cover each section and work it yourself first. Before every ""Version N"" reveal there is a  ???  box — commit to an answer before you open it. This exercise shares its fan-out mechanics with the  Social Feed  social-feed.md  exercise; don't re-derive those here — the value of  this  exercise is the media pipeline. 1. Problem Statement Design a photo/video-sharing service like Instagram: a user uploads a photo or short video, it gets processed into multiple display sizes, and appears in their followers' feeds. Users can also post an ephemeral   story   that disappears after 24 hours. Anyone with access can view a profile's grid of past posts. This looks like the Social Feed exercise. It is not, underneath. The follow graph, the celebrity fan-out problem, and the feed precompute/merge trade-off are   identical   — see  Social Feed  social-feed.md  for that mechanism; apply it here rather than re-deriving it. What's actually different: the payload is now a multi-megabyte image or video instead of 280 bytes of text, which means you now own   media storage and CDN delivery  ,   aspect-ratio-aware thumbnail/transcode generation    a photo isn't ""done"" until 4–5 derived resolutions exist , and   stories  , which introduce a TTL-based, self-expiring content type that a feed of permanent posts never has to handle. 2. Clarifying Questions ??? question ""What questions should you ask?"" -   Media types:   Photos only, or video too? What's the max video length  Reels-style short clips vs longer uploads ? -   Processing SLA:   Must all derived resolutions exist before the post is visible to anyone, or can the original show first while thumbnails generate async? -   Stories vs feed posts:   Confirm the TTL  24h is the product default  — is early deletion by the user allowed? Can a story be replied to/screenshotted?"
docs/system-design-exercises/load-balancer.md,mixed,2,1,1,0,"Difficulty:   Foundation |   Time:   45–60 minutes Cover the solution sections   and work through each step yourself first. This exercise is the  systems design  companion to the  Load Balancing  ../networking/load-balancing.md  concept page — that page teaches the algorithms and failure modes; this page asks you to build the service that runs them at scale. 1. Problem Statement Design a load balancer service that sits in front of a fleet of backend servers and distributes incoming traffic across them. It must pick a healthy backend per request/connection, detect and remove dead backends without dropping in-flight work, and let operators add or remove capacity without a config-and-restart cycle. Assume this is a product you build and run — not a vendor black box — because an interviewer will ask what happens inside it. 2. Clarifying Questions Practice asking these before designing: ??? question ""What questions should you ask?"" -   Protocol:   TCP/UDP passthrough  L4  or HTTP/gRPC-aware routing  L7 ? -   Scope:   One region, or global with multiple points of presence? -   Backend churn:   Static fleet or autoscaling, with nodes added/removed every few minutes? -   Statefulness:   Do backends hold session state, or is everything externalized  Redis, DB ? -   Traffic shape:   Short request/response, or long-lived connections  WebSocket, gRPC streams ?"
